OrderID,Product Name,,Category,Price,Quantity,OrderDate
314,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",,Furniture,87.54,3,2011-05-27
315,AT&T 1070 Corded Phone,,Technology,178.38,2,2011-05-27
316,Xerox 21,,Office Supplies,15.55,3,2014-12-11
317,"Boston School Pro Electric Pencil Sharpener, 1670",,Office Supplies,99.14,4,2014-12-11
318,DMI Arturo Collection Mission-style Design Wood Chair,,Furniture,135.88,1,2013-10-02
319,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,,Technology,3991.98,2,2012-11-20
320,Panasonic Kx-TS550,,Technology,275.94,6,2013-04-29
321,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,,Technology,360,4,2013-11-13
322,"Trav-L-File Heavy-Duty Shuttle II, Black",,Office Supplies,43.57,1,2013-11-13
323,OIC Binder Clips,,Office Supplies,7.16,2,2013-11-13
324,Ibico Laser Imprintable Binding System Covers,,Office Supplies,251.52,6,2014-09-24
325,Logitech Wireless Headset h800,,Technology,99.99,1,2014-09-24
326,Telescoping Adjustable Floor Lamp,,Furniture,15.99,1,2014-09-24
327,Aastra 57i VoIP phone,,Technology,290.9,3,2013-08-16
328,"File Shuttle II and Handi-File, Black",,Office Supplies,54.22,2,2013-08-16
329,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,,Furniture,786.74,4,2012-12-06
330,Round Specialty Laser Printer Labels,,Office Supplies,100.24,10,2012-12-06
331,GBC Premium Transparent Covers with Diagonal Lined Pattern,,Office Supplies,37.76,6,2011-06-25
332,AT&T 841000 Phone,,Technology,82.8,2,2013-06-15
333,Ibico Recycled Grain-Textured Covers,,Office Supplies,20.72,2,2013-06-15
334,Wilson Jones Custom Binder Spines & Labels,,Office Supplies,4.9,3,2013-06-15
335,Storex Dura Pro Binders,,Office Supplies,4.75,1,2013-06-15
336,Hewlett Packard LaserJet 3310 Copier,,Technology,959.98,2,2013-10-22
337,Avery Non-Stick Binders,,Office Supplies,14.37,4,2014-12-19
338,Tuff Stuff Recycled Round Ring Binders,,Office Supplies,7.71,2,2014-12-19
339,Hon 5100 Series Wood Tables,,Furniture,698.35,3,2014-12-19
340,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",,Office Supplies,4.96,4,2013-07-23
341,Newell 314,,Office Supplies,17.86,4,2013-12-07
342,Fellowes PB200 Plastic Comb Binding Machine,,Office Supplies,509.97,10,2011-09-29
343,Staples,,Office Supplies,30.99,13,2011-09-29
344,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,Technology,71.93,12,2011-09-29
345,Fellowes Super Stor/Drawer,,Office Supplies,88.8,4,2011-09-29
346,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,,Technology,47.98,3,2011-09-29
347,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",,Office Supplies,7.56,3,2014-01-01
348,Easy-staple paper,,Office Supplies,24.56,2,2014-01-01
349,"BIC Brite Liner Highlighters, Chisel Tip",,Office Supplies,12.96,2,2013-07-03
350,Sabrent 4-Port USB 2.0 Hub,,Technology,6.79,1,2011-09-01
351,Xerox 1881,,Office Supplies,24.56,2,2012-11-02
352,Acco Hanging Data Binders,,Office Supplies,3.05,1,2011-04-21
353,Xerox 1881,,Office Supplies,49.12,4,2011-12-27
354,GBC DocuBind P400 Electric Binding System,,Office Supplies,4355.17,4,2011-11-24
355,Sauder Barrister Bookcases,,Furniture,388.7,6,2011-11-24
356,"#10 Gummed Flap White Envelopes, 100/Box",,Office Supplies,8.26,2,2011-11-24
357,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",,Office Supplies,17.04,4,2011-11-24
358,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",,Office Supplies,34.4,5,2014-02-27
359,Southworth 25% Cotton Linen-Finish Paper & Envelopes,,Office Supplies,36.24,5,2014-02-27
360,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,,Office Supplies,647.84,8,2014-02-27
361,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",,Office Supplies,20.7,2,2014-02-27
362,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",,Office Supplies,20.7,2,2014-02-27
363,Global Ergonomic Managers Chair,,Furniture,488.65,3,2013-07-19
364,Newell 333,,Office Supplies,5.56,2,2013-07-19
365,Eldon Wave Desk Accessories,,Furniture,47.12,8,2013-07-19
366,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",,Office Supplies,211.96,4,2013-07-19
367,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,,Office Supplies,23.2,4,2013-07-19
368,Staple remover,,Office Supplies,7.36,2,2011-07-12
369,Pizazz Global Quick File,,Office Supplies,104.79,7,2011-07-12
370,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",,Furniture,1043.92,4,2014-11-07
371,Xerox 1930,,Office Supplies,25.92,5,2014-11-07
372,File Shuttle I and Handi-File,,Office Supplies,53.42,3,2014-11-07
373,Wilson Jones Custom Binder Spines & Labels,,Office Supplies,8.16,5,2011-08-11
374,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,,Technology,1023.94,8,2011-08-11
375,Newell 324,,Office Supplies,9.24,1,2011-08-11
376,Microsoft Natural Keyboard Elite,,Technology,479.04,10,2011-12-12
377,Xerox 1960,,Office Supplies,99.14,4,2011-12-12
378,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",,Furniture,1488.42,7,2011-12-12
379,Holmes Odor Grabber,,Office Supplies,8.65,3,2014-09-03
380,Akro-Mils 12-Gallon Tote,,Office Supplies,23.83,3,2011-12-24
381,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",,Office Supplies,12.18,4,2011-12-24
382,Southworth Structures Collection,,Office Supplies,50.96,7,2014-09-24
383,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",,Office Supplies,49.54,3,2013-11-11
384,Sony 32GB Class 10 Micro SDHC R40 Memory Card,,Technology,41.9,2,2013-11-11
385,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,Furniture,375.46,3,2012-08-27
386,Logitech Media Keyboard K200,,Technology,83.98,3,2012-08-27
387,Lexmark MarkNet N8150 Wireless Print Server,,Technology,482.34,4,2012-08-27
388,3M Hangers With Command Adhesive,,Furniture,2.96,1,2012-05-25
389,Crayola Colored Pencils,,Office Supplies,2.62,1,2014-12-31
390,"Angle-D Binders with Locking Rings, Label Holders",,Office Supplies,23.36,4,2014-12-31
391,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,,Technology,39.98,2,2012-10-04
392,Nortel Meridian M3904 Professional Digital phone,,Technology,246.38,2,2013-06-21
393,Canon PC1080F Personal Copier,,Technology,1799.97,3,2013-06-21
394,Wilson Jones Century Plastic Molded Ring Binders,,Office Supplies,12.46,3,2013-06-21
395,Tuf-Vin Binders,,Office Supplies,75.79,3,2013-06-21
396,2300 Heavy-Duty Transfer File Systems by Perma,,Office Supplies,49.96,2,2013-06-21
397,Xerox 1958,,Office Supplies,12.96,2,2013-12-19
398,"Acme 10"" Easy Grip Assistive Scissors",,Office Supplies,70.12,4,2013-12-19
399,Super Decoflex Portable Personal File,,Office Supplies,35.95,3,2013-12-19
400,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",,Furniture,2396.27,4,2014-10-16
401,"Contico 72""H Heavy-Duty Storage System",,Office Supplies,131.14,4,2013-05-24
402,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,Technology,57.58,2,2011-05-06
403,Xerox 1974,,Office Supplies,9.57,2,2014-04-03
404,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",,Office Supplies,39.07,6,2014-05-05
405,Staple holder,,Office Supplies,35.91,3,2014-05-05
406,Sony 64GB Class 10 Micro SDHC R40 Memory Card,,Technology,179.95,5,2014-05-05
407,Sharp AL-1530CS Digital Copier,,Technology,1199.98,3,2011-09-26
408,"Wirebound Message Book, 4 per Page",,Office Supplies,27.15,5,2014-11-11
409,"Bevis Round Conference Table Top, X-Base",,Furniture,1004.02,7,2014-11-11
410,"Wirebound Service Call Books, 5 1/2"" x 4""",,Office Supplies,9.68,1,2014-11-11
411,Self-Adhesive Removable Labels,,Office Supplies,28.35,9,2014-11-11
412,Xerox 1908,,Office Supplies,55.98,1,2014-11-11
413,O'Sullivan 4-Shelf Bookcase in Odessa Pine,,Furniture,1336.83,13,2014-07-09
414,Novimex High-Tech Fabric Mesh Task Chair,,Furniture,113.57,2,2012-12-24
415,Xerox 191,,Office Supplies,139.86,7,2012-12-24
416,Global Deluxe Office Fabric Chairs,,Furniture,307.14,4,2011-04-01
417,Bulldog Vacuum Base Pencil Sharpener,,Office Supplies,95.92,8,2011-04-01
418,Bevis Steel Folding Chairs,,Furniture,383.8,5,2012-09-14
419,Xerox 1987,,Office Supplies,5.78,1,2011-08-04
420,American Pencil,,Office Supplies,9.32,4,2011-08-04
421,"White Envelopes, White Envelopes with Clear Poly Window",,Office Supplies,15.25,1,2011-08-04
422,KeyTronic 6101 Series - Keyboard - Black,,Technology,196.75,6,2011-08-04
423,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",,Furniture,56.56,4,2011-08-04
424,Crate-A-Files,,Office Supplies,32.7,3,2011-08-04
425,Hon Multipurpose Stacking Arm Chairs,,Furniture,866.4,4,2013-09-26
426,Coloredge Poster Frame,,Furniture,28.4,2,2014-01-29
427,GBC VeloBinder Manual Binding System,,Office Supplies,287.92,8,2014-01-29
428,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",,Technology,69.99,1,2012-09-26
429,Design Ebony Sketching Pencil,,Office Supplies,6.67,6,2012-09-26
430,GBC ProClick 150 Presentation Binding System,,Office Supplies,189.59,2,2012-09-26
431,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,,Technology,408.74,7,2012-09-26
432,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,,Technology,291.96,5,2012-09-26
433,Woodgrain Magazine Files by Perma,,Office Supplies,4.77,2,2012-09-26
434,Letter Size Cart,,Office Supplies,714.3,5,2012-09-26
435,Insertable Tab Post Binder Dividers,,Office Supplies,4.81,2,2012-10-31
436,Belkin QODE FastFit Bluetooth Keyboard,,Technology,247.8,5,2012-10-31
437,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",,Technology,1007.98,3,2012-10-31
438,Xerox 1908,,Office Supplies,313.49,7,2012-10-31
439,Xerox 1897,,Office Supplies,31.87,8,2013-12-27
440,Global Deluxe Steno Chair,,Furniture,207.85,3,2014-12-20
441,Aluminum Document Frame,,Furniture,12.22,1,2012-10-01
442,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,,Office Supplies,194.94,3,2012-05-01
443,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,,Office Supplies,70.95,3,2012-07-19
444,"Xerox Color Copier Paper, 11"" x 17"", Ream",,Office Supplies,91.36,4,2012-12-01
445,Office Star - Ergonomically Designed Knee Chair,,Furniture,242.94,3,2011-08-08
446,Avery 520,,Office Supplies,22.05,7,2011-08-08
447,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,Furniture,2.91,1,2014-07-12
448,Newell 345,,Office Supplies,59.52,3,2014-11-20
449,Fellowes Bankers Box Recycled Super Stor/Drawer,,Office Supplies,161.94,3,2013-12-03
450,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,,Office Supplies,263.88,6,2013-12-03
451,50 Colored Long Pencils,,Office Supplies,30.48,3,2013-12-03
452,Newell 342,,Office Supplies,9.84,3,2013-10-15
453,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,Technology,35.12,4,2012-11-03
454,Chromcraft Rectangular Conference Tables,,Furniture,284.36,2,2012-11-03
455,Deluxe Rollaway Locking File with Drawer,,Office Supplies,665.41,2,2012-11-03
456,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,,Technology,63.88,4,2014-10-31
457,"Global Geo Office Task Chair, Gray",,Furniture,129.57,2,2013-10-18
458,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,,Furniture,747.56,3,2013-11-25
459,Staple envelope,,Office Supplies,8.93,2,2013-11-25
460,3M Office Air Cleaner,,Office Supplies,103.92,4,2012-08-01
461,Logitech G700s Rechargeable Gaming Mouse,,Technology,899.91,9,2012-08-01
462,Acco D-Ring Binder w/DublLock,,Office Supplies,51.31,3,2014-09-13
463,Eldon Wave Desk Accessories,,Furniture,23.56,5,2014-06-25
464,Bush Advantage Collection Racetrack Conference Table,,Furniture,1272.63,6,2014-06-25
465,Poly Designer Cover & Back,,Office Supplies,28.49,5,2014-12-11
466,Premier Electric Letter Opener,,Office Supplies,185.38,2,2011-02-04
467,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",,Office Supplies,78.27,2,2011-02-04
468,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,Furniture,254.74,7,2014-02-12
469,Bush Mission Pointe Library,,Furniture,205.33,2,2012-12-06
470,Cardinal Hold-It CD Pocket,,Office Supplies,4.79,3,2012-12-06
471,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",,Office Supplies,55.48,1,2012-12-06
472,SAFCO Boltless Steel Shelving,,Office Supplies,340.92,3,2012-12-06
473,"Sauder Mission Library with Doors, Fruitwood Finish",,Furniture,222.67,2,2012-12-06
474,Samsung Galaxy Note 3,,Technology,703.97,4,2014-09-01
475,"Decoflex Hanging Personal Folder File, Blue",,Office Supplies,92.52,6,2014-09-01
476,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",,Office Supplies,62.65,7,2014-02-11
477,Xerox 1912,,Office Supplies,94.85,5,2011-02-05
478,Cisco SPA525G2 IP Phone - Wireless,,Technology,95.76,6,2011-02-05
479,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,,Furniture,40.2,3,2013-06-18
480,Prang Colored Pencils,,Office Supplies,14.7,5,2012-02-06
481,"Fellowes Strictly Business Drawer File, Letter/Legal Size",,Office Supplies,704.25,5,2012-03-16
482,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,,Technology,9.09,3,2013-04-10
483,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",,Office Supplies,5.96,2,2011-04-04
484,Logitech G602 Wireless Gaming Mouse,,Technology,159.98,2,2014-09-06
485,Alphabetical Labels for Top Tab Filing,,Office Supplies,29.6,2,2012-03-19
486,O'Sullivan Living Dimensions 2-Shelf Bookcases,,Furniture,514.17,5,2014-06-12
487,iHome FM Clock Radio with Lightning Dock,,Technology,279.96,5,2011-11-23
488,Apple iPhone 5S,,Technology,2735.95,6,2011-11-23
489,Square Credit Card Reader,,Technology,7.99,1,2011-11-23
490,Logitech M510 Wireless Mouse,,Technology,63.98,2,2011-11-23
491,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,,Office Supplies,70.37,2,2012-06-23
492,Fellowes Officeware Wire Shelving,,Office Supplies,449.15,5,2011-10-19
493,Colored Envelopes,,Office Supplies,11.07,3,2013-04-20
494,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,,Technology,93.98,2,2013-04-20
495,Balt Solid Wood Rectangular Table,,Furniture,189.88,3,2013-04-20
496,"Strathmore #10 Envelopes, Ultimate White",,Office Supplies,105.42,2,2013-04-20
497,Clear Mylar Reinforcing Strips,,Office Supplies,119.62,8,2013-04-20
498,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",,Furniture,255.76,4,2013-04-20
499,DMI Arturo Collection Mission-style Design Wood Chair,,Furniture,241.57,2,2011-05-26
500,Deflect-O Glasstique Clear Desk Accessories,,Furniture,69.3,9,2011-05-26
501,Vinyl Sectional Post Binders,,Office Supplies,22.62,2,2011-05-26
502,GBC Standard Therm-A-Bind Covers,,Office Supplies,14.95,2,2014-12-22
503,Global Troy Executive Leather Low-Back Tilter,,Furniture,801.57,2,2014-07-09
504,Storex Flexible Poly Binders with Double Pockets,,Office Supplies,2.38,3,2014-07-09
505,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",,Office Supplies,32.79,1,2014-07-09
506,"Avery Durable Slant Ring Binders, No Labels",,Office Supplies,15.92,5,2014-07-09
507,Rogers Handheld Barrel Pencil Sharpener,,Office Supplies,2.74,1,2012-12-19
508,Newell 344,,Office Supplies,8.34,3,2012-12-19
509,Personal File Boxes with Fold-Down Carry Handle,,Office Supplies,46.74,3,2011-11-26
510,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,,Office Supplies,6354.95,5,2011-11-26
511,Executive Impressions Supervisor Wall Clock,,Furniture,126.3,3,2011-11-26
512,SanDisk Cruzer 32 GB USB Flash Drive,,Technology,38.04,2,2012-03-19
513,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",,Office Supplies,7.15,3,2012-03-19
514,Newell 327,,Office Supplies,6.63,3,2012-03-19
515,Newell 317,,Office Supplies,5.88,2,2011-08-29
516,Canon Image Class D660 Copier,,Technology,2999.95,5,2011-08-29
517,Advantus Rolling Storage Box,,Office Supplies,51.45,3,2014-11-19
518,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),,Office Supplies,11.96,2,2014-11-19
519,Tennsco Single-Tier Lockers,,Office Supplies,1126.02,3,2014-11-19
520,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",,Technology,18.39,1,2014-11-19
521,Carina Double Wide Media Storage Towers in Natural & Black,,Office Supplies,129.57,2,2014-11-19
522,XtraLife ClearVue Slant-D Ring Binders by Cardinal,,Office Supplies,14.11,9,2014-01-21
523,Balt Solid Wood Rectangular Table,,Furniture,210.98,2,2014-10-31
524,Motorola HK250 Universal Bluetooth Headset,,Technology,55.18,3,2014-10-31
525,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,,Technology,66.26,2,2013-03-23
526,Staples,,Office Supplies,22.2,5,2013-05-19
527,Global Commerce Series High-Back Swivel/Tilt Chairs,,Furniture,683.95,3,2013-05-19
528,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",,Furniture,45.7,3,2013-09-30
529,Eldon Gobal File Keepers,,Office Supplies,36.34,3,2013-11-08
530,Martin Yale Chadless Opener Electric Letter Opener,,Office Supplies,666.25,1,2012-12-27
531,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",,Office Supplies,52.51,6,2012-12-27
532,Safco Contoured Stacking Chairs,,Furniture,190.72,1,2011-06-03
533,Tenex Chairmats For Use With Carpeted Floors,,Furniture,47.94,3,2011-02-03
534,Panasonic KX-TG9471B,,Technology,979.95,5,2013-03-09
535,Presstex Flexible Ring Binders,,Office Supplies,22.75,5,2014-10-31
536,Sterilite Officeware Hinged File Box,,Office Supplies,16.77,2,2014-10-31
537,"Premier Elliptical Ring Binder, Black",,Office Supplies,42.62,7,2014-10-31
538,Cardinal Poly Pocket Divider Pockets for Ring Binders,,Office Supplies,10.75,4,2014-10-31
539,Eureka The Boss Cordless Rechargeable Stick Vac,,Office Supplies,152.94,3,2014-10-31
540,"Situations Contoured Folding Chairs, 4/Set",,Furniture,283.92,4,2014-10-31
541,Enermax Aurora Lite Keyboard,,Technology,468.9,6,2014-10-08
542,LG Electronics Tone+ HBS-730 Bluetooth Headset,,Technology,380.86,8,2012-09-03
543,Fellowes Officeware Wire Shelving,,Office Supplies,646.78,9,2012-09-03
544,SanDisk Cruzer 64 GB USB Flash Drive,,Technology,58.11,2,2012-09-03
545,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,,Technology,100.79,1,2011-08-09
546,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",,Furniture,66.11,4,2014-10-15
547,Avery Printable Repositionable Plastic Tabs,,Office Supplies,41.28,6,2014-12-03
548,Xerox 1898,,Office Supplies,13.36,2,2014-12-03
549,Home/Office Personal File Carts,,Office Supplies,250.27,9,2014-12-03
550,Flexible Leather- Look Classic Collection Ring Binder,,Office Supplies,11.36,3,2012-09-05
551,Staple remover,,Office Supplies,8.72,5,2012-09-05
552,HON 5400 Series Task Chairs for Big and Tall,,Furniture,1121.57,2,2012-09-05
553,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",,Furniture,34.5,1,2012-11-24
554,Advantus T-Pin Paper Clips,,Office Supplies,10.82,3,2012-11-24
555,Tennsco 16-Compartment Lockers with Coat Rack,,Office Supplies,1295.78,2,2013-07-08
556,Zebra Zazzle Fluorescent Highlighters,,Office Supplies,19.46,4,2013-11-14
557,Avery 473,,Office Supplies,20.7,2,2013-12-26
558,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,,Furniture,1335.68,4,2013-12-26
559,Xerox 226,,Office Supplies,32.4,5,2013-12-26
560,Coloredge Poster Frame,,Furniture,42.6,3,2012-09-14
561,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",,Office Supplies,84.06,7,2012-06-04
562,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",,Office Supplies,13,5,2012-06-04
